yard_id,rake_type,rake_id,creation_date,bpc_categ,total_wagons,incoming_bpc,bpc_no,arrival_timestamp,dispatch_timestamp,exam_start_timestamp,exam_comp_timestamp,rake_event_id,ar_to_ex_st,ar_to_ex_st1,arrival_hour,arrival_day,arrival_weekday,arrival_shift,rakes_already_present,rakes_waiting_dispatch,same_type_rakes_present,rakes_already_present_before_exam_complete,time_since_last_dispatch,waited_due_to_previous_rake,time_since_creation_to_arrival,rake_density_score,arrival_date,total_exam_delay_yard_day,avg_delay_yard_day,delay_ratio_to_yard_avg,same_type_rakes_ratio,rush_factor,arrival_to_dispatch_gap,dispatch_wait_penalty_yardwise,prev_rake_arrival,prev_rake_gap_minutes
ACTL/TKD,CONTAINER,TKD090823131439,2024-07-28,REVALID,45,70000039676,70000040814,2024-07-27 17:40:00,2024-07-28 01:35:00,2024-07-27 21:15:00,2024-07-27 23:00:00,TKD090823131439_2024-07-28,215.0,215.0,17,2024-07-27,5,Afternoon,0,0,0,0,550.0,0,-380.0,0,2024-07-27,215.0,215.0,0.9953703703703703,0.0,0,475.0,0,2024-07-26 22:00:00,1180.0
ACTL/TKD,CONTAINER,MATP 230524102015,2024-07-28,CC_EXAM,46,70000038167,70000040864,2024-07-28 07:30:00,2024-07-29 07:40:00,2024-07-28 09:35:00,2024-07-28 13:00:00,MATP 230524102015_2024-07-28,125.0,125.0,7,2024-07-28,6,Morning,0,0,0,0,355.0,0,450.0,0,2024-07-28,125.0,125.0,0.992063492063492,0.0,0,1450.0,1,2024-07-27 17:40:00,830.0
ACTL/TKD,CONTAINER,PHNJ110922183902,2024-07-29,REVALID,41,70000040554,70000040968,2024-07-29 06:00:00,2024-07-30 00:48:00,2024-07-29 10:45:00,2024-07-29 12:15:00,PHNJ110922183902_2024-07-29,285.0,285.0,6,2024-07-29,0,Morning,1,1,1,0,1705.0,0,360.0,3,2024-07-29,2145.0,715.0,0.3980446927374301,0.5,82,1128.0,0,2024-07-28 07:30:00,1350.0
ACTL/TKD,CONTAINER,MATP 240523092929,2024-07-29,REVALID,46,70000040055,70000041004,2024-07-29 08:30:00,2024-07-30 08:20:00,2024-07-29 21:30:00,2024-07-29 23:00:00,MATP 240523092929_2024-07-29,780.0,780.0,8,2024-07-29,0,Morning,1,0,1,1,50.0,1,510.0,2,2024-07-29,2145.0,715.0,1.089385474860335,0.5,46,1430.0,1,2024-07-29 06:00:00,150.0
ACTL/TKD,CONTAINER,CP201220140014,2024-07-30,CC_EXAM,46,70000038579,70000041084,2024-07-29 23:35:00,2024-07-31 23:00:00,2024-07-30 17:35:00,2024-07-30 20:20:00,CP201220140014_2024-07-30,1080.0,1080.0,23,2024-07-29,0,Evening,2,2,2,0,955.0,0,-25.0,6,2024-07-29,2145.0,715.0,1.5083798882681565,0.6666666666666666,184,2845.0,1,2024-07-29 08:30:00,905.0
ACTL/TKD,CONTAINER,FL 160623050412,2024-08-01,REVALID,46,70000040266,70000041243,2024-07-31 04:00:00,2024-08-01 15:35:00,2024-08-01 07:00:00,2024-08-01 08:30:00,FL 160623050412_2024-08-01,1620.0,1620.0,4,2024-07-31,2,Night,1,1,1,0,1180.0,0,-1200.0,3,2024-07-31,1620.0,1620.0,0.999383096853794,0.5,92,2135.0,1,2024-07-29 23:35:00,1705.0
ACTL/TKD,CONTAINER,PHNJ110922183902,2024-08-01,REVALID,41,70000041065,70000041281,2024-08-01 02:30:00,2024-08-02 00:10:00,2024-08-01 16:45:00,2024-08-01 18:15:00,PHNJ110922183902_2024-08-01,855.0,855.0,2,2024-08-01,3,Night,1,0,1,1,210.0,1,150.0,2,2024-08-01,1435.0,717.5,1.1899791231732777,0.5,41,1300.0,0,2024-07-31 04:00:00,1350.0
ACTL/TKD,CONTAINER,JUDW080424165123,2024-08-02,CC_EXAM,46,70000038434,70000041348,2024-08-01 23:50:00,2024-08-03 00:48:00,2024-08-02 09:30:00,2024-08-02 12:35:00,JUDW080424165123_2024-08-02,580.0,580.0,23,2024-08-01,3,Evening,1,1,1,0,495.0,0,-10.0,3,2024-08-01,1435.0,717.5,0.8072372999304106,0.5,92,1498.0,1,2024-08-01 02:30:00,1280.0
ACTL/TKD,CONTAINER,MATP011223124134,2024-08-03,CC_EXAM,46,70000038680,70000041440,2024-08-02 22:50:00,2024-08-04 00:31:00,2024-08-03 09:00:00,2024-08-03 11:45:00,MATP011223124134_2024-08-03,610.0,610.0,22,2024-08-02,4,Evening,1,1,1,0,1360.0,0,-70.0,3,2024-08-02,610.0,610.0,0.9983633387888708,0.5,92,1541.0,1,2024-08-01 23:50:00,1380.0
ACTL/TKD,CONTAINER,MATP 230524102015,2024-08-06,REVALID,46,70000040864,70000041714,2024-08-05 09:25:00,2024-08-06 12:40:00,2024-08-06 04:30:00,2024-08-06 06:00:00,MATP 230524102015_2024-08-06,1145.0,1145.0,9,2024-08-05,0,Morning,0,0,0,0,1974.0,0,-875.0,0,2024-08-05,1145.0,1145.0,0.99912739965096,0.0,0,1635.0,1,2024-08-02 22:50:00,3515.0
ACTL/TKD,CONTAINER,MATP070923095158,2024-08-07,CC_EXAM,46,70000038870,70000041791,2024-08-06 12:20:00,2024-08-07 19:15:00,2024-08-07 00:00:00,2024-08-07 03:38:00,MATP070923095158_2024-08-07,700.0,700.0,12,2024-08-06,1,Afternoon,1,1,1,0,3589.0,0,-700.0,3,2024-08-06,2250.0,1125.0,0.6216696269982238,0.5,92,1855.0,1,2024-08-05 09:25:00,1615.0
ACTL/TKD,CONTAINER,MKPP 070922224411,2024-08-08,REVALID,41,70000041500,70000041879,2024-08-06 20:40:00,2024-08-08 07:00:00,2024-08-07 22:30:00,2024-08-08 00:15:00,MKPP 070922224411_2024-08-08,1550.0,1550.0,20,2024-08-06,1,Evening,1,0,1,1,480.0,1,-1640.0,2,2024-08-06,2250.0,1125.0,1.3765541740674956,0.5,41,2060.0,1,2024-08-06 12:20:00,500.0
ACTL/TKD,CONTAINER,CP201220140014,2024-08-09,REVALID,45,70000041084,70000041990,2024-08-08 03:20:00,2024-08-09 07:40:00,2024-08-08 21:45:00,2024-08-08 23:15:00,CP201220140014_2024-08-09,1105.0,1105.0,3,2024-08-08,3,Night,1,1,1,0,485.0,0,-1240.0,3,2024-08-08,1105.0,1105.0,0.9990958408679927,0.5,90,1700.0,1,2024-08-06 20:40:00,1840.0
ACTL/TKD,CONTAINER,MATP0109082024,2024-08-09,CC_EXAM,45,70000036993,70000042041,2024-08-09 08:00:00,2024-08-10 02:40:00,2024-08-09 10:20:00,2024-08-09 14:31:00,MATP0109082024_2024-08-09,140.0,140.0,8,2024-08-09,4,Morning,0,0,0,0,20.0,0,480.0,0,2024-08-09,140.0,140.0,0.9929078014184396,0.0,0,1120.0,0,2024-08-08 03:20:00,1720.0
ACTL/TKD,CONTAINER,MATP 240523092929,2024-08-13,CC_EXAM,45,70000040055,70000042362,2024-08-11 13:20:00,2024-08-13 11:30:00,2024-08-13 00:50:00,2024-08-13 02:55:00,MATP 240523092929_2024-08-13,2130.0,2130.0,13,2024-08-11,6,Afternoon,0,0,0,0,2080.0,0,-2080.0,0,2024-08-11,2130.0,2130.0,0.999530736743313,0.0,0,2770.0,1,2024-08-09 08:00:00,3200.0
ACTL/TKD,CONTAINER,TKD090823131439,2024-08-14,CC_EXAM,46,70000039676,70000042503,2024-08-14 05:00:00,2024-08-15 03:20:00,2024-08-14 09:50:00,2024-08-14 12:29:00,TKD090823131439_2024-08-14,290.0,290.0,5,2024-08-14,2,Night,0,0,0,0,1050.0,0,300.0,0,2024-08-14,290.0,290.0,0.9965635738831616,0.0,0,1340.0,0,2024-08-11 13:20:00,3820.0
ACTL/TKD,CONTAINER,JUDW080424165123,2024-08-20,REVALID,46,70000042450,70000042996,2024-08-19 15:30:00,2024-08-20 07:45:00,2024-08-19 20:45:00,2024-08-19 22:15:00,JUDW080424165123_2024-08-20,315.0,315.0,15,2024-08-19,0,Afternoon,0,0,0,0,6490.0,0,-510.0,0,2024-08-19,315.0,315.0,0.9968354430379748,0.0,0,975.0,0,2024-08-14 05:00:00,7830.0
ACTL/TKD,CONTAINER,MATP0109082024,2024-08-20,REVALID,40,70000042041,70000043082,2024-08-20 09:40:00,2024-08-21 09:15:00,2024-08-20 17:30:00,2024-08-20 19:00:00,MATP0109082024_2024-08-20,470.0,470.0,9,2024-08-20,1,Morning,0,0,0,0,115.0,0,580.0,0,2024-08-20,470.0,470.0,0.9978768577494692,0.0,0,1415.0,1,2024-08-19 15:30:00,1090.0
ACTL/TKD,CONTAINER,MKPP 310823215448,2024-08-22,REVALID,41,70000042597,70000043195,2024-08-21 18:30:00,2024-08-22 09:50:00,2024-08-21 21:30:00,2024-08-21 23:00:00,MKPP 310823215448_2024-08-22,180.0,180.0,18,2024-08-21,2,Evening,0,0,0,0,555.0,0,-330.0,0,2024-08-21,180.0,180.0,0.994475138121547,0.0,0,920.0,0,2024-08-20 09:40:00,1970.0
ACTL/TKD,CONTAINER,MATP 240523092929,2024-08-22,REVALID,45,70000042362,70000043301,2024-08-22 16:05:00,2024-08-23 04:20:00,2024-08-22 19:15:00,2024-08-22 20:45:00,MATP 240523092929_2024-08-22,190.0,190.0,16,2024-08-22,3,Afternoon,0,0,0,0,375.0,0,965.0,0,2024-08-22,190.0,190.0,0.9947643979057592,0.0,0,735.0,0,2024-08-21 18:30:00,1295.0
ACTL/TKD,CONTAINER,MKPP 070922224411,2024-08-24,ETOE_EXAM,41,70000040594,70000043408,2024-08-23 08:45:00,2024-08-24 07:45:00,2024-08-24 01:10:00,2024-08-24 05:05:00,MKPP 070922224411_2024-08-24,985.0,985.0,8,2024-08-23,4,Morning,0,0,0,0,265.0,0,-915.0,0,2024-08-23,985.0,985.0,0.9989858012170384,0.0,0,1380.0,0,2024-08-22 16:05:00,1000.0
ACTL/TKD,CONTAINER,TKD090823131439,2024-08-25,REVALID,46,70000042503,70000043564,2024-08-24 20:30:00,2024-08-26 04:30:00,2024-08-25 16:45:00,2024-08-25 18:15:00,TKD090823131439_2024-08-25,1215.0,1215.0,20,2024-08-24,5,Evening,0,0,0,0,765.0,0,-210.0,0,2024-08-24,1215.0,1215.0,0.9991776315789472,0.0,0,1920.0,1,2024-08-23 08:45:00,2145.0
ACTL/TKD,CONTAINER,UMB060424080043,2024-08-27,REVALID,46,70000043531.0,70000043676,2024-08-26 10:40:00,2024-08-28 00:13:00,2024-08-26 22:15:00,2024-08-26 23:45:00,UMB060424080043_2024-08-27,695.0,695.0,10,2024-08-26,0,Morning,0,0,0,0,370.0,0,-800.0,0,2024-08-26,695.0,695.0,0.9985632183908046,0.0,0,2253.0,1,2024-08-24 20:30:00,2290.0
ACTL/TKD,CONTAINER,JUDW080424165123,2024-08-27,CC_EXAM,46,70000041348,70000043761,2024-08-27 09:45:00,2024-08-28 07:55:00,2024-08-27 17:50:00,2024-08-27 21:00:00,JUDW080424165123_2024-08-27,485.0,485.0,9,2024-08-27,1,Morning,1,1,1,0,1755.0,0,585.0,3,2024-08-27,485.0,485.0,0.9979423868312756,0.5,92,1330.0,0,2024-08-26 10:40:00,1385.0
ACTL/TKD,CONTAINER,CP201220140014,2024-08-29,CC_EXAM,46,70000041084,70000043919,2024-08-29 01:25:00,2024-08-30 21:55:00,2024-08-29 09:00:00,2024-08-29 13:33:00,CP201220140014_2024-08-29,455.0,455.0,1,2024-08-29,3,Night,0,0,0,0,1050.0,0,85.0,0,2024-08-29,455.0,455.0,0.9978070175438596,0.0,0,2670.0,1,2024-08-27 09:45:00,2380.0
ACTL/TKD,CONTAINER,TKD090823131439,2024-08-31,REVALID,46,70000043564,70000044115,2024-08-30 07:10:00,2024-09-01 18:20:00,2024-08-31 09:30:00,2024-08-31 11:00:00,TKD090823131439_2024-08-31,1580.0,1580.0,7,2024-08-30,4,Morning,1,1,1,0,2835.0,0,-1010.0,3,2024-08-30,1580.0,1580.0,0.9993674889310564,0.5,92,3550.0,1,2024-08-29 01:25:00,1785.0
ACTL/TKD,CONTAINER,MATP011223124134,2024-09-01,CC_EXAM,46,70000041440,70000044188,2024-08-31 18:30:00,2024-09-01 13:00:00,2024-09-01 02:10:00,2024-09-01 05:28:00,MATP011223124134_2024-09-01,460.0,460.0,18,2024-08-31,5,Evening,1,1,1,0,1235.0,0,-330.0,3,2024-08-31,460.0,460.0,0.9978308026030368,0.5,92,1110.0,0,2024-08-30 07:10:00,2120.0
ACTL/TKD,CONTAINER,MATP 240523092929,2024-09-02,REVALID,45,70000043301,70000044308,2024-09-01 05:10:00,2024-09-02 23:50:00,2024-09-02 10:30:00,2024-09-02 12:00:00,MATP 240523092929_2024-09-02,1760.0,1760.0,5,2024-09-01,6,Night,2,1,2,1,1875.0,1,-1130.0,5,2024-09-01,1760.0,1760.0,0.9994321408290744,0.6666666666666666,135,2560.0,1,2024-08-31 18:30:00,640.0
ACTL/TKD,CONTAINER,VGLJ 120224202917,2024-09-03,ETOE_EXAM,46,70000041351.0,70000044388,2024-09-03 04:15:00,2024-09-03 17:40:00,2024-09-03 10:30:00,2024-09-03 13:05:00,VGLJ 120224202917_2024-09-03,375.0,375.0,4,2024-09-03,1,Night,0,0,0,0,265.0,0,255.0,0,2024-09-03,1470.0,735.0,0.5095108695652174,0.0,0,805.0,0,2024-09-01 05:10:00,2825.0
ACTL/TKD,CONTAINER,SMYD101022222455,2024-09-04,REVALID,46,70000043607,70000044442,2024-09-03 06:45:00,2024-09-04 07:00:00,2024-09-04 01:00:00,2024-09-04 02:30:00,SMYD101022222455_2024-09-04,1095.0,1095.0,6,2024-09-03,1,Morning,1,0,1,1,415.0,1,-1035.0,2,2024-09-03,1470.0,735.0,1.4877717391304348,0.5,46,1455.0,1,2024-09-03 04:15:00,150.0
ACTL/TKD,CONTAINER,MATP0109082024,2024-09-04,CC_EXAM,46,70000042041,70000044477,2024-09-04 07:45:00,2024-09-04 22:50:00,2024-09-04 09:30:00,2024-09-04 14:30:00,MATP0109082024_2024-09-04,105.0,105.0,7,2024-09-04,2,Morning,0,0,0,0,45.0,0,465.0,0,2024-09-04,770.0,385.0,0.272020725388601,0.0,0,905.0,0,2024-09-03 06:45:00,1500.0
ACTL/TKD,CONTAINER,JUDW080424165123,2024-09-05,REVALID,46,70000043761,70000044554,2024-09-04 20:10:00,2024-09-05 16:50:00,2024-09-05 07:15:00,2024-09-05 08:40:00,JUDW080424165123_2024-09-05,665.0,665.0,20,2024-09-04,2,Evening,1,1,1,0,790.0,0,-230.0,3,2024-09-04,770.0,385.0,1.7227979274611398,0.5,92,1240.0,0,2024-09-04 07:45:00,745.0
ACTL/TKD,CONTAINER,MATP230524102015,2024-09-06,CC_EXAM,40,70000040864,70000044651,2024-09-05 15:00:00,2024-09-07 03:10:00,2024-09-06 10:00:00,2024-09-06 16:00:00,MATP230524102015_2024-09-06,1140.0,1140.0,15,2024-09-05,3,Afternoon,1,1,1,0,970.0,0,-540.0,3,2024-09-05,1140.0,1140.0,0.9991235758106924,0.5,80,2170.0,1,2024-09-04 20:10:00,1130.0
ACTL/TKD,CONTAINER,MKPP 310823215448,2024-09-07,REVALID,41,50000692407,70000044774,2024-09-07 07:30:00,2024-09-08 06:40:00,2024-09-07 18:00:00,2024-09-07 20:00:00,MKPP 310823215448_2024-09-07,630.0,630.0,7,2024-09-07,5,Morning,0,0,0,0,260.0,0,450.0,0,2024-09-07,1610.0,805.0,0.7816377171215881,0.0,0,1390.0,0,2024-09-05 15:00:00,2430.0
ACTL/TKD,CONTAINER,MATP070923095158,2024-09-08,CC_EXAM,46,70000041791,70000044833,2024-09-07 17:10:00,2024-09-09 01:10:00,2024-09-08 09:30:00,2024-09-08 14:30:00,MATP070923095158_2024-09-08,980.0,980.0,17,2024-09-07,5,Afternoon,1,0,1,1,840.0,1,-410.0,2,2024-09-07,1610.0,805.0,1.215880893300248,0.5,46,1920.0,1,2024-09-07 07:30:00,580.0
ACTL/TKD,CONTAINER,CEBD040523190425,2024-09-09,REVALID,49,70000044073,70000044891,2024-09-08 02:30:00,2024-09-09 12:45:00,2024-09-09 04:30:00,2024-09-09 06:00:00,CEBD040523190425_2024-09-09,1560.0,1560.0,2,2024-09-08,6,Night,2,1,2,1,1400.0,1,-1290.0,5,2024-09-08,1560.0,1560.0,0.9993593850096092,0.6666666666666666,147,2055.0,1,2024-09-07 17:10:00,560.0
ACTL/TKD,CONTAINER,JUDW170324112957,2024-09-09,REVALID,46,70000044389,70000044967,2024-09-09 14:05:00,2024-09-10 02:30:00,2024-09-09 17:00:00,2024-09-09 18:30:00,JUDW170324112957_2024-09-09,175.0,175.0,14,2024-09-09,0,Afternoon,0,0,0,0,80.0,0,845.0,0,2024-09-09,175.0,175.0,0.9943181818181818,0.0,0,745.0,0,2024-09-08 02:30:00,2135.0
ACTL/TKD,CONTAINER,MATP011223124134,2024-09-10,REVALID,41,70000044188,70000045062,2024-09-10 02:45:00,2024-09-10 21:55:00,2024-09-10 08:00:00,2024-09-10 09:30:00,MATP011223124134_2024-09-10,315.0,315.0,2,2024-09-10,1,Night,0,0,0,0,15.0,0,165.0,0,2024-09-10,435.0,217.5,1.4416475972540046,0.0,0,1150.0,0,2024-09-09 14:05:00,760.0
ACTL/TKD,CONTAINER,MATP 240523092929,2024-09-11,CC_EXAM,46,70000042362,70000045089,2024-09-10 23:00:00,2024-09-11 12:10:00,2024-09-11 01:00:00,2024-09-11 05:15:00,MATP 240523092929_2024-09-11,120.0,120.0,23,2024-09-10,1,Evening,0,0,0,0,65.0,0,-60.0,0,2024-09-10,435.0,217.5,0.5491990846681922,0.0,0,790.0,0,2024-09-10 02:45:00,1215.0
ACTL/TKD,CONTAINER,HAPA260323194221,2024-09-11,REVALID,48,70000043327.0,70000045153,2024-09-11 13:30:00,2024-09-13 04:30:00,2024-09-11 19:45:00,2024-09-11 21:15:00,HAPA260323194221_2024-09-11,375.0,375.0,13,2024-09-11,2,Afternoon,0,0,0,0,80.0,0,810.0,0,2024-09-11,375.0,375.0,0.9973404255319148,0.0,0,2340.0,1,2024-09-10 23:00:00,870.0
ACTL/TKD,CONTAINER,TKD090823131439,2024-09-13,CC_EXAM,46,70000042503,70000045293,2024-09-13 02:30:00,2024-09-13 23:30:00,2024-09-13 09:10:00,2024-09-13 13:25:00,TKD090823131439_2024-09-13,400.0,400.0,2,2024-09-13,4,Night,1,1,1,0,2300.0,0,150.0,3,2024-09-13,400.0,400.0,0.9975062344139652,0.5,92,1260.0,0,2024-09-11 13:30:00,2220.0
ACTL/TKD,CONTAINER,C 110923160226,2024-09-14,REVALID,49,70000043486,70000045384,2024-09-14 02:45:00,2024-09-14 14:40:00,2024-09-14 07:10:00,2024-09-14 08:40:00,C 110923160226_2024-09-14,265.0,265.0,2,2024-09-14,5,Night,0,0,0,0,195.0,0,165.0,0,2024-09-14,415.0,207.5,1.270983213429257,0.0,0,715.0,0,2024-09-13 02:30:00,1455.0
ACTL/TKD,CONTAINER,MATP0109082024,2024-09-14,REVALID,46,70000044477,70000045413,2024-09-14 15:00:00,2024-09-15 02:50:00,2024-09-14 17:30:00,2024-09-14 19:00:00,MATP0109082024_2024-09-14,150.0,150.0,15,2024-09-14,5,Afternoon,0,0,0,0,20.0,0,900.0,0,2024-09-14,415.0,207.5,0.7194244604316546,0.0,0,710.0,0,2024-09-14 02:45:00,735.0
ACTL/TKD,CONTAINER,CP201220140014,2024-09-15,REVALID,46,70000044713,70000045466,2024-09-15 03:20:00,2024-09-15 12:20:00,2024-09-15 07:30:00,2024-09-15 09:00:00,CP201220140014_2024-09-15,250.0,250.0,3,2024-09-15,6,Night,0,0,0,0,30.0,0,200.0,0,2024-09-15,380.0,190.0,1.3089005235602094,0.0,0,540.0,0,2024-09-14 15:00:00,740.0
ACTL/TKD,CONTAINER,HTPP131123151110,2024-09-15,REVALID,36,70000044017.0,70000045504,2024-09-15 13:05:00,2024-09-15 21:25:00,2024-09-15 15:15:00,2024-09-15 17:15:00,HTPP131123151110_2024-09-15,130.0,130.0,13,2024-09-15,6,Afternoon,0,0,0,0,45.0,0,785.0,0,2024-09-15,380.0,190.0,0.680628272251309,0.0,0,500.0,0,2024-09-15 03:20:00,585.0
ACTL/TKD,CONTAINER,JUDW080424165123,2024-09-17,REVALID,46,70000044554,70000045689,2024-09-16 20:30:00,2024-09-18 00:30:00,2024-09-17 16:00:00,2024-09-17 17:30:00,JUDW080424165123_2024-09-17,1170.0,1170.0,20,2024-09-16,0,Evening,0,0,0,0,1385.0,0,-210.0,0,2024-09-16,1170.0,1170.0,0.9991460290350128,0.0,0,1680.0,1,2024-09-15 13:05:00,1885.0
ACTL/TKD,CONTAINER,UMB060124014122,2024-09-18,REVALID,41,70000044063.0,70000045752,2024-09-18 02:45:00,2024-09-18 11:20:00,2024-09-18 07:15:00,2024-09-18 08:45:00,UMB060124014122_2024-09-18,270.0,270.0,2,2024-09-18,2,Night,0,0,0,0,135.0,0,165.0,0,2024-09-18,640.0,213.33333333333331,1.2597200622083982,0.0,0,515.0,0,2024-09-16 20:30:00,1815.0
ACTL/TKD,CONTAINER,KTTW080219132053,2024-09-18,REVALID,45,70000043788,70000045791,2024-09-18 13:40:00,2024-09-18 23:50:00,2024-09-18 16:45:00,2024-09-18 18:45:00,KTTW080219132053_2024-09-18,185.0,185.0,13,2024-09-18,2,Afternoon,0,0,0,0,140.0,0,820.0,0,2024-09-18,640.0,213.33333333333331,0.8631415241057543,0.0,0,610.0,0,2024-09-18 02:45:00,655.0
ACTL/TKD,CONTAINER,MKPP 310823215448,2024-09-18,REVALID,41,70000044774,70000045793,2024-09-18 13:40:00,2024-09-18 23:40:00,2024-09-18 16:45:00,2024-09-18 18:45:00,MKPP 310823215448_2024-09-18,185.0,185.0,13,2024-09-18,2,Afternoon,0,0,0,1,140.0,1,820.0,0,2024-09-18,640.0,213.33333333333331,0.8631415241057543,0.0,0,600.0,0,2024-09-18 13:40:00,0.0
ACTL/TKD,CONTAINER,MATP011223124134,2024-09-19,REVALID,41,70000045062,70000045884,2024-09-19 01:00:00,2024-09-19 22:10:00,2024-09-19 12:00:00,2024-09-19 13:30:00,MATP011223124134_2024-09-19,660.0,660.0,1,2024-09-19,3,Night,0,0,0,0,70.0,0,60.0,0,2024-09-19,1005.0,502.5,1.310824230387289,0.0,0,1270.0,0,2024-09-18 13:40:00,680.0
ACTL/TKD,CONTAINER,MKPP270923051627,2024-09-20,REVALID,49,70000045427,70000045940,2024-09-19 22:45:00,2024-09-20 15:15:00,2024-09-20 04:30:00,2024-09-20 06:00:00,MKPP270923051627_2024-09-20,345.0,345.0,22,2024-09-19,3,Evening,0,0,0,0,35.0,0,-75.0,0,2024-09-19,1005.0,502.5,0.6852035749751738,0.0,0,990.0,0,2024-09-19 01:00:00,1305.0
ACTL/TKD,CONTAINER,MATP 240523092929,2024-09-21,REVALID,46,70000045089,70000046027,2024-09-20 16:00:00,2024-09-21 03:45:00,2024-09-20 19:45:00,2024-09-20 21:15:00,MATP 240523092929_2024-09-21,225.0,225.0,16,2024-09-20,4,Afternoon,0,0,0,0,45.0,0,-480.0,0,2024-09-20,225.0,225.0,0.995575221238938,0.0,0,705.0,0,2024-09-19 22:45:00,1035.0
ACTL/TKD,CONTAINER,CP201220140014,2024-09-21,CC_EXAM,46,70000043919,70000046108,2024-09-21 06:45:00,2024-09-22 04:30:00,2024-09-21 18:10:00,2024-09-21 22:08:00,CP201220140014_2024-09-21,685.0,685.0,6,2024-09-21,5,Morning,0,0,0,0,180.0,0,405.0,0,2024-09-21,685.0,685.0,0.998542274052478,0.0,0,1305.0,0,2024-09-20 16:00:00,885.0
ACTL/TKD,CONTAINER,JUDW080424165123,2024-09-23,CC_EXAM,46,70000043761,70000046232,2024-09-22 15:45:00,2024-09-23 22:55:00,2024-09-23 01:20:00,2024-09-23 04:46:00,JUDW080424165123_2024-09-23,575.0,575.0,15,2024-09-22,6,Afternoon,0,0,0,0,675.0,0,-495.0,0,2024-09-22,575.0,575.0,0.9982638888888888,0.0,0,1870.0,1,2024-09-21 06:45:00,1980.0
ACTL/TKD,CONTAINER,MATP011223124134,2024-09-26,CC_EXAM,46,70000044188,70000046498,2024-09-24 22:30:00,2024-09-27 00:58:00,2024-09-26 01:00:00,2024-09-26 05:15:00,MATP011223124134_2024-09-26,1590.0,1590.0,22,2024-09-24,1,Evening,0,0,0,0,1415.0,0,-1530.0,0,2024-09-24,1590.0,1590.0,0.9993714644877436,0.0,0,3028.0,1,2024-09-22 15:45:00,3285.0
ACTL/TKD,CONTAINER,SMYD170523200517,2024-09-29,REVALID,46,70000045813,70000046800,2024-09-28 23:00:00,2024-09-29 09:00:00,2024-09-28 23:45:00,2024-09-29 01:30:00,SMYD170523200517_2024-09-29,45.0,45.0,23,2024-09-28,5,Evening,0,0,0,0,2762.0,0,-60.0,0,2024-09-28,45.0,45.0,0.9782608695652174,0.0,0,600.0,0,2024-09-24 22:30:00,5790.0
ACTL/TKD,CONTAINER,MKPP310823215448,2024-10-04,CC_EXAM,46,70000044477,70000047332,2024-10-04 08:50:00,2024-10-05 10:00:00,2024-10-04 17:30:00,2024-10-04 22:00:00,MKPP310823215448_2024-10-04,520.0,520.0,8,2024-10-04,4,Morning,0,0,0,0,7190.0,0,530.0,0,2024-10-04,520.0,520.0,0.9980806142034548,0.0,0,1510.0,1,2024-09-28 23:00:00,7790.0
ACTL/TKD,CONTAINER,MATP011223124134,2024-10-05,REVALID,46,70000046498,70000047403,2024-10-05 10:30:00,2024-10-05 18:20:00,2024-10-05 10:45:00,2024-10-05 12:15:00,MATP011223124134_2024-10-05,15.0,15.0,10,2024-10-05,5,Morning,0,0,0,0,30.0,0,630.0,0,2024-10-05,15.0,15.0,0.9375,0.0,0,470.0,0,2024-10-04 08:50:00,1540.0
ACTL/TKD,CONTAINER,CP201220140014,2024-10-06,REVALID,45,70000046108,70000047476,2024-10-06 07:00:00,2024-10-06 17:20:00,2024-10-06 10:00:00,2024-10-06 11:30:00,CP201220140014_2024-10-06,180.0,180.0,7,2024-10-06,6,Morning,0,0,0,0,760.0,0,420.0,0,2024-10-06,180.0,180.0,0.994475138121547,0.0,0,620.0,0,2024-10-05 10:30:00,1230.0
ACTL/TKD,CONTAINER,MKPP 300724055803,2024-10-09,REVALID,41,70000047207,70000047781,2024-10-08 03:30:00,2024-10-10 00:46:00,2024-10-09 10:45:00,2024-10-09 13:45:00,MKPP 300724055803_2024-10-09,1875.0,1875.0,3,2024-10-08,1,Night,0,0,0,0,2050.0,0,-1230.0,0,2024-10-08,1875.0,1875.0,0.9994669509594882,0.0,0,2716.0,1,2024-10-06 07:00:00,2670.0
ACTL/TKD,CONTAINER,TKD090823131439,2024-10-10,CC_EXAM,45,70000045293,70000047817,2024-10-09 22:30:00,2024-10-10 08:21:00,2024-10-10 01:10:00,2024-10-10 03:00:00,TKD090823131439_2024-10-10,160.0,160.0,22,2024-10-09,2,Evening,1,1,1,0,4630.0,0,-90.0,3,2024-10-09,160.0,160.0,0.9937888198757764,0.5,90,591.0,0,2024-10-08 03:30:00,2580.0
ACTL/TKD,CONTAINER,MATP070923095158,2024-10-12,CC_EXAM,41,70000047327,70000048024,2024-10-11 11:30:00,2024-10-12 17:15:00,2024-10-12 01:20:00,2024-10-12 05:11:00,MATP070923095158_2024-10-12,830.0,830.0,11,2024-10-11,4,Morning,0,0,0,0,1629.0,0,-750.0,0,2024-10-11,830.0,830.0,0.9987966305655837,0.0,0,1785.0,1,2024-10-09 22:30:00,2220.0
